0	1	2	3	4	5	6	7	8	9	10	11	density
CHP2	LGR4	MAP3K3	ERCC6L2	MC1R	CDK18	IRAK2	MAPK14	LHFP	SMG1	ZNF710	TRAP1	10
CHP2	LGR4	MAP3K3	TMOD1	SPIRE2	CDK18	IQSEC1	MAPK14	DCLK1	MYH11	PRC1	TRAP1	10
CHP2	LGR4	PPM1E	CDC14B	DEF8	CDK18	IRAK2	MAPK14	DCLK1	RRN3	ZNF774	TRAP1	10
LAT	LGR4	RAD51C	CDC14B	FANCA	CDK18	IRAK2	MAPK14	DCLK1	SMG1	NR2F2	TRAP1	10
CHP2	LGR4	MAP3K3	CDC14B	CENPBD1	CDK18	IRAK2	MAPK13	DCLK1	SMG1	ZNF710	TRAP1	10
CHP2	LGR4	ERN1	CDC14B	PRDM7	CDK18	IRAK2	MAPK14	DCLK1	SMG1	IDH2	TRAP1	10
CHP2	LGR4	GNA13	CDC14B	DEF8	CDK18	IRAK2	MAPK14	N4BP2L2	SMG1	ZNF774	TRAP1	10
CHP2	LGR4	RAD51C	CDC14B	C16orf3	CDK18	IRAK2	MAPK14	DCLK1	SMG1	ZNF774	TRAP1	10
CHP2	LGR4	RAD51C	CDC14B	SPIRE2	CDK18	NR2C2	MAPK14	MTRF1	SMG1	ZNF774	TRAP1	10
CHP2	LGR4	CACNG1	CDC14B	DBNDD1	CDK18	IRAK2	MAPK14	DCLK1	SMG1	ZNF774	TRAP1	10
SLC5A11	LGR4	MAP3K3	CDC14B	MC1R	CDK18	IRAK2	MAPK13	DCLK1	SMG1	ZNF774	TRAP1	10
CHP2	LGR4	ERN1	CDC14B	SPIRE2	CDK18	IRAK2	DAAM2	DCLK1	SMG1	ZNF710	TRAP1	10
CHP2	LGR4	RAD51C	CDC14B	C16orf3	CDK18	IRAK2	MAPK13	DCLK1	SMG1	ZNF774	TRAP1	10
CHP2	LGR4	CEP112	BAAT	RP11-356C4.2	CDK18	IRAK2	MAPK14	DCLK1	UMOD	ZNF710	TRAP1	10
CHP2	LGR4	MAP3K3	CDC14B	GAS8	CDK18	IRAK2	MAPK14	DCLK1	SMG1	PRC1	TRAP1	10
CHP2	BDNF	PPM1D	CDC14B	DBNDD1	CDK18	IRAK2	MAPK14	DCLK1	NDE1	FANCI	TRAP1	10
CHP2	LGR4	MAP3K3	CDC14B	CENPBD1	CDK18	IRAK2	MAPK13	ELF1	SMG1	PRC1	TRAP1	10
CHP2	KIAA1549L	MAP3K3	CDC14B	CENPBD1	CDK18	IRAK2	MAPK13	DCLK1	SMG1	PRC1	GLYR1	10
CHP2	LGR4	MAP3K3	CDC14B	PRDM7	CDK18	IRAK2	MAPK13	DCLK1	SMG1	AP3S2	TRAP1	10
