0	1	2	3	4	5	6	7	8	9	10	11	density
WBSCR27	BMP2K	RPL23	MED14	STOX1	MTA3	DDI1	UBC	ZNF14	PDE4B	ZXDA	STX4	17
HACE1	BMP2K	KDM5B	MPDZ	STOX1	C1GALT1	DDI1	UBC	ZNF14	USF1	RPAIN	AGPAT6	17
HACE1	ANK3	DTL	NOM1	STOX1	MTA3	CHAF1A	UBC	ZNF14	USF1	ZNF665	STX4	17
PYROXD2	BMP2K	SLC1A5	NOM1	STOX1	MTA3	DDI1	UBC	ZNF14	USF1	ZNF665	AJUBA	17
HACE1	DNASE2B	COX6B2	SPRY2	STOX1	MTA3	DDI1	UBC	ZNF14	KMO	ZNF665	STX4	17
HACE1	BMP2K	KDM5B	SPRY2	PRR5	IK	DDI1	UBC	ZNF14	GJA9	ZNF665	MRPS31	17
HACE1	BMP2K	KDM5B	NOM1	STOX1	B3GAT3	DDI1	UBC	ZNF14	EXOSC10	ZNF665	MBTPS2	17
HACE1	BMP2K	DCAF4L2	MED14	PRR5	C2orf69	DDI1	UBC	ZNF14	PDE4B	ZNF665	DUSP11	17
HACE1	BMP2K	KDM5B	ZNF467	STK35	B3GAT3	DDI1	UBC	HDAC4	DGKB	ZNF665	HDDC3	17
HACE1	BMP2K	KDM5B	NOM1	STOX1	MTA3	DDI1	UBC	ZNF14	PDE4B	DMRTA2	STX4	18
ABCC1	BMP2K	KDM5B	NOM1	STOX1	MTA3	DDI1	UBC	ZNF14	DGKB	ZNF665	LCOR	18
ABCC1	BMP2K	DTL	MED14	PRR5	C1GALT1	DDI1	UBC	ZNF14	PDE4B	ZNF665	HDDC3	18
HACE1	BMP2K	KDM5B	CPSF4	STOX1	B3GAT3	DDI1	UBC	ZNF14	WDR37	BRF2	DUSP11	18
NT5C1B	BMP2K	KDM5B	MPDZ	STOX1	MTA3	DDI1	UBC	ZNF14	PDE4B	ZNF665	AJUBA	18
HACE1	BMP2K	KDM5B	MED14	EFR3B	MTA3	DDI1	UBC	DZIP1	ZNF135	FAM107B	AGPAT6	18
VCAN	BMP2K	KDM5B	SPRY2	STOX1	MTA3	DDI1	UBC	TANC2	PDE4B	IRX5	STX4	18
HACE1	BMP2K	SMC2	SPRY2	STK35	MTA3	DDI1	UBC	ZNF525	DGKB	ZNF665	TTF1	18
HACE1	BMP2K	ZNF24	MED14	DOK5	C19orf21	DDI1	UBC	ZNF14	PDE4B	ZXDA	AGPAT6	18
ABCC1	BMP2K	KDM5B	NOM1	ZRSR1	C1GALT1	DDI1	UBC	ZNF14	PDE4B	ZNF665	DUSP11	18
PCBP2	BMP2K	KDM5B	MED14	EFR3B	MTA3	DDI1	UBC	ZNF14	USF1	ZNF665	STX4	18
ABCC1	BMP2K	DTL	MED14	STOX1	C1GALT1	DDI1	UBC	ZNF14	EXOSC10	ZNF665	STX4	18
NT5C1B	BMP2K	KDM5B	ZMIZ1	STOX1	ACD	DDI1	UBC	ZNF14	PDE4B	ZNF665	LCOR	18
HACE1	BMP2K	KDM5B	SPRY2	STOX1	MTA3	DDI1	UBC	ZNF14	GRXCR1	ZNF665	TTF1	18
HACE1	BMP2K	KDM5B	ITGA8	ZRSR1	C1GALT1	DDI1	UBC	ZNF14	GPBP1L1	DRP2	TTF1	18
HACE1	BMP2K	KDM5B	ZNF467	STOX1	C1GALT1	DDI1	UBC	ZNF14	DGKB	FAM107B	AGPAT6	18
HACE1	BMP2K	KDM5B	SPRY2	STOX1	MTA3	DDI1	UBC	ZNF14	FANCL	ZNF665	AGPAT6	18
HACE1	BMP2K	KDM5B	MED14	EFR3B	MTA3	DDI1	UBC	TANC2	PDE4B	ZNF665	STX4	18
HACE1	BMP2K	COX6B2	MED14	EFR3B	MTA3	DDI1	UBC	ZNF14	USF1	ZNF665	STX4	18
HACE1	BMP2K	KDM5B	SPRY2	EFR3B	HIST1H2AE	DDI1	UBC	ZNF14	USF1	ZNF665	NTSR1	18
HACE1	BMP2K	SLC1A5	SPRY2	STK35	B3GAT3	DDI1	UBC	ZNF14	DGKB	ZNF665	TTF1	18
HACE1	EXOC3L1	KDM5B	MED14	STOX1	MTA3	DDI1	UBC	ZNF14	GTF2H2	ZNF665	LCOR	18
HACE1	BMP2K	CHRAC1	NOM1	ZRSR1	LYZL4	DDI1	UBC	ZNF14	PDE4B	ZNF665	STX4	19
HACE1	BMP2K	KDM5B	NOM1	STK35	MTA3	DDI1	UBC	ZNF14	EXOSC10	LIN28B	ZDHHC19	19
HACE1	BMP2K	KDM5B	MED14	ZRSR1	MTA3	DDI1	UBC	ZNF14	DGKB	ZNF665	AGPAT6	19
HACE1	TEFM	KDM5B	MED14	EFR3B	MTA3	DDI1	UBC	ZNF14	USF1	ZNF665	LCOR	19
HACE1	BMP2K	KDM5B	MTMR1	LDOC1	MTA3	DDI1	UBC	SPR	PDE4B	ZNF665	LCOR	19
HACE1	BMP2K	KDM5B	SPRY2	PRR5	MTA3	DDI1	UBC	ZNF14	GJA9	ZNF665	STX4	19
HACE1	BMP2K	KDM5B	SPRY2	LDOC1	MTA3	DDI1	UBC	ZNF14	PDE4B	ZXDA	LCOR	19
HACE1	PSMA8	EDNRA	ZMIZ1	STK35	B3GAT3	DDI1	UBC	ZNF14	PDE4B	ZNF665	LCOR	19
HACE1	BMP2K	KDM5B	MED14	STOX1	C1GALT1	DDI1	UBC	ZNF14	GRXCR1	ZNF665	HDDC3	19
SLC9C1	BMP2K	RAP1GAP2	MED14	ZRSR1	C1GALT1	DDI1	UBC	ZNF14	PDE4B	ZXDA	TBC1D3	19
TMED6	BMP2K	KDM5B	NOM1	STOX1	MTA3	DDI1	UBC	ZNF14	PDE4B	ZNF665	STX4	19
HACE1	BMP2K	ADD2	MED14	STOX1	MTA3	DDI1	UBC	ZNF14	ZNF135	ZXDA	TTF1	19
HACE1	BMP2K	KDM5B	PCDHB5	ZRSR1	B3GAT3	DDI1	UBC	UGT1A3	PDE4B	ZNF665	LCOR	19
HACE1	BMP2K	KDM5B	MED14	STOX1	MTA3	DDI1	UBC	ZNF14	USF1	ZNF665	LCOR	19
HACE1	BMP2K	DTL	MED14	STOX1	C1GALT1	DDI1	UBC	ZNF14	WDR37	ZNF665	HDDC3	19
HACE1	ZNF696	KDM5B	SPRY2	STOX1	SNIP1	DDI1	UBC	ZNF14	WDR37	ZNF665	AJUBA	19
HACE1	BMP2K	SLC1A5	PCDHB5	STK35	B3GAT3	DDI1	UBC	ZNF14	PDE4B	ZNF665	TTF1	19
HACE1	BMP2K	KDM5B	ZNF467	STOX1	C1GALT1	DDI1	UBC	ZNF14	PDE4B	PITRM1	TTF1	19
PCNX	BMP2K	KDM5B	ARAF	STK35	MTA3	DDI1	UBC	ZNF14	ZNF135	ARMC12	AKD1	19
HACE1	BMP2K	KDM5B	SPRY2	STOX1	MTA3	DDI1	UBC	ZNF14	DGKB	ZXDA	VSTM4	19
PCBP2	BMP2K	KDM5B	MED14	EFR3B	MTA3	DDI1	UBC	ZNF14	GNG7	ZNF665	STX4	19
HACE1	BMP2K	DCAF4L2	ZNF467	STOX1	C1orf131	DDI1	UBC	ZNF14	USF1	ZXDA	STX4	19
HACE1	BMP2K	DCAF4L2	ZNF467	STOX1	C1GALT1	DDI1	UBC	ZNF14	USF1	ZXDA	STX4	19
HACE1	BMP2K	KDM5B	MED14	LDOC1	MTA3	DDI1	UBC	ZNF14	ZNF135	ZXDA	CSNK1E	20
HACE1	BMP2K	RPL23	MED14	STOX1	MTA3	DDI1	UBC	ZNF14	PDE4B	ZNF665	ANKRD1	20
HACE1	BMP2K	KDM5B	SPRY2	PRR5	B3GAT3	DDI1	UBC	ZNF14	PDE4B	ZNF665	DUSP11	20
MAGEC2	BMP2K	DCAF4L2	ZNF467	STOX1	B3GAT3	DDI1	UBC	ZNF14	PDE4B	ZNF665	STX4	20
ABCC1	BMP2K	KDM5B	ZNF48	STOX1	IK	DDI1	UBC	ZNF14	ZNF135	ZNF665	STX4	20
ABCC1	BMP2K	KDM5B	NOM1	PRR5	MTA3	DDI1	APOL4	ZNF14	PDE4B	ZNF665	STX4	20
HACE1	BMP2K	DTL	MPDZ	STOX1	MTA3	DDI1	UBC	ZNF14	PDE4B	ZNF665	STX4	20
HACE1	BMP2K	OLA1	SPRY2	STOX1	C1GALT1	DDI1	UBC	ZNF14	PDE4B	ZXDA	LCOR	20
HACE1	BMP2K	KDM5B	MED14	STOX1	B3GAT3	DDI1	UBC	ZNF14	PDE4B	ZNF665	HDDC3	20
ABCC1	BMP2K	DTL	MED14	STOX1	C1GALT1	DDI1	UBC	ZNF14	ZNF135	ZXDA	STX4	20
HACE1	BMP2K	SMC2	NUPL2	STK35	MTA3	DDI1	UBC	ZNF525	PDE4B	ZNF665	STX4	20
HACE1	BMP2K	DTL	PCDHB5	DOK5	B3GAT3	DDI1	UBC	ZNF14	PDE4B	ZNF665	STX4	20
